,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.009936960269305337,0.00993728211371879,0.008549465841802863,0.010773700046685741,0.010708861933949536,0.010584693572782683
1,0.0107263968885831,0.010872464113914192,0.009683353071340262,0.010711319561591135,0.010708861933949536,0.010703325517579125
2,0.013941196452832382,0.013893136321852262,0.013428966175531212,0.010668456112473235,0.010708861933949536,0.010903011510546994
3,0.018843091335999377,0.019209217560267722,0.018154231675806643,0.010782006388914649,0.010708861933949536,0.011096975099125085
4,0.021959672232326942,0.023005993217198838,0.021841558920803292,0.010727724516288178,0.010708861933949536,0.01110918320242247
5,0.025876314910866692,0.027135036807155895,0.026131227414998202,0.010510962043391432,0.010708861933949536,0.01073421482732814
6,0.03144229937291195,0.03287662317146169,0.032522792680807676,0.011144310929911236,0.010708861933949536,0.011136692309894865
7,0.035856169731698626,0.03848315360068895,0.03837109617851135,0.010934521301019195,0.010708861933949536,0.011827731350780066
8,0.04060910124361005,0.04378363814503622,0.04391026946378332,0.011186240393341871,0.010708861933949536,0.011768977046877262
9,0.04406012006519278,0.04839861782723483,0.047563996266312934,0.011034591222081757,0.010708861933949536,0.012932329457579989
10,0.04814494039909541,0.05366563755927121,0.05281078832682473,0.01110573863583344,0.010708861933949536,0.012368061495427529
