,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.5961519999999997,0.5961519999999997,0.5969526666666666,0.594788,0.594788,0.5958446666666668
1,0.5955453333333335,0.595564,0.5963946666666666,0.5947766666666665,0.594788,0.5958679999999998
2,0.5949106666666666,0.5948753333333332,0.5957033333333335,0.5947926666666666,0.594788,0.5957640000000002
3,0.5942419999999999,0.5941300000000002,0.5948439999999999,0.5947893333333333,0.594788,0.5956186666666667
4,0.5935206666666667,0.5935139999999999,0.5941346666666667,0.5947186666666666,0.594788,0.5956346666666666
5,0.5929746666666668,0.592792,0.593572,0.5947486666666666,0.594788,0.5957146666666668
6,0.5924933333333332,0.5922953333333334,0.5927946666666666,0.5946726666666666,0.594788,0.5954840000000001
7,0.5918960000000001,0.5916,0.5920360000000001,0.5946386666666666,0.594788,0.5951553333333331
8,0.5912946666666666,0.5908459999999998,0.5912533333333334,0.5946100000000001,0.594788,0.595076
9,0.5907566666666666,0.5901740000000001,0.5903899999999999,0.5946506666666667,0.594788,0.5948013333333334
10,0.5902293333333333,0.5895426666666665,0.5896486666666665,0.5945993333333333,0.594788,0.5944813333333332
