,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,0.9952249622606283,0.9932205144416143,0.9948233333333334,0.0021013501594025572,0.005942216463183188,0.0026402041166882803
1,0.9,0.9961878618722515,0.9948636930806185,0.9959233333333332,0.0024355374852437725,0.0033386455206014147,0.0024017146652617347
2,0.8,0.996275294930642,0.9949159749917461,0.9960033333333334,0.0024621487909937652,0.00206202854056087,0.0023286834621018345
3,0.7,0.9963334953200447,0.9951478741460594,0.9960966666666667,0.002336682389220235,0.0020549633695250663,0.0022184804609361552
4,0.6,0.9961583526512072,0.9934581859959204,0.9956166666666668,0.0024429285313810785,0.004713317624362351,0.002403527500247171
5,0.5,0.9962209327403041,0.9945171769976419,0.9958800000000002,0.0023835648728722132,0.0024294844668515604,0.0023344854298586078
6,0.4,0.9964333512912713,0.9932555055762785,0.9957966666666666,0.0022732010524084906,0.002516492355242748,0.002253562611609563
7,0.3,0.9964836058210762,0.990315308927034,0.9952466666666666,0.002283184036604682,0.007111837809776541,0.0030147489300290076
8,0.2,0.9964293128935123,0.9913518775960695,0.9954099999999999,0.0023888864785690774,0.0038967447688030067,0.002130938760265069
9,0.1,0.9957880708612337,0.991302148501887,0.99489,0.002282557663983961,0.0035325682717215435,0.001980911686853069
10,0.01,0.9962918582214512,0.9925025334135432,0.9955333333333334,0.0023957056789284717,0.002289298849855233,0.0020698362790864057
