,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.16232645209049842,0.16232645209049842,0.16779363363520342,0.16329466356070468,0.16329466356070468,0.1691960868563221
1,0.16237708810670826,0.1627735347064916,0.1684405448648006,0.1628608780965934,0.16329466356070468,0.1692997918350967
2,0.16288898021793372,0.1637770060211395,0.1694874634639433,0.16267482720028664,0.16329466356070468,0.16930695013469638
3,0.16423898195616357,0.1656247664526179,0.1721303405900603,0.1625395810571456,0.16329466356070468,0.16929824578536817
4,0.16535252376168166,0.16760306030713462,0.17529056031568183,0.16190967370191167,0.16329466356070468,0.16930641474415217
5,0.16647499712957092,0.16972837326996124,0.17899508221031105,0.16156974908060714,0.16329466356070468,0.16917551964991528
6,0.16791487976634137,0.17168063607017203,0.18336130777474455,0.1615251076435884,0.16329466356070468,0.16924292256525109
7,0.1702588362980751,0.1755353307093215,0.1881235661139774,0.16088214504155776,0.16329466356070468,0.16892234020725305
8,0.1716471117801521,0.1788183511294844,0.19364025005497523,0.1604440597543061,0.16329466356070468,0.17029586890132076
9,0.17298131855724802,0.18235121872823387,0.19876406076724895,0.16042378352568792,0.16329466356070468,0.1703785247539297
10,0.1745126723770098,0.18561195558386995,0.20166639208393075,0.16026009345123413,0.16329466356070468,0.17454982013957548
