,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.008281374395349168,0.008281374395349168,0.007417160617923965,0.00774834525020919,0.00774834525020919,0.007748926348205229
1,0.009027304264611596,0.008958342714095171,0.008100134874928583,0.00757858446513667,0.00774834525020919,0.007405597238179851
2,0.009276855114292224,0.009483784432173353,0.008520500032743438,0.007901915007248867,0.00774834525020919,0.007799001332377817
3,0.010364614085377413,0.009269752550861496,0.008107346796905269,0.008560054734046477,0.00774834525020919,0.00765770577541019
4,0.01270189660041474,0.011284627054848182,0.010816631811471435,0.007619996970343504,0.00774834525020919,0.008423209182911695
5,0.01370734395530809,0.012261745098272103,0.010664870898666995,0.008142233956153178,0.00774834525020919,0.009102928228535872
6,0.014417988974863793,0.012142930832844465,0.010794099041741511,0.008435842812127373,0.00774834525020919,0.011050242594317809
7,0.016213521338531243,0.013847745729150965,0.013009228205368295,0.010899510441425037,0.00774834525020919,0.009480694245217294
8,0.023801373959250353,0.02046211519168962,0.019154891081940472,0.012770708450298564,0.00774834525020919,0.014179733342833123
9,0.03513235304030047,0.02888745590465318,0.03006353575597731,0.01638503994531796,0.00774834525020919,0.017372481162470706
10,0.08910801468088134,0.07638473991565162,0.06397500889091376,0.029619440493884486,0.00774834525020919,0.03397759297747791
