,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,0.01,0.9968126872078971,0.9951107909552015,0.9964733333333335,0.00173304435271533,0.004454031588528708,0.0021108608038744024
1,0.1,0.9964709113974066,0.9941231740711384,0.9960033333333334,0.0025605970868613063,0.006584699943560475,0.0027349771479849632
2,0.2,0.9956380742399127,0.9963827348409267,0.9957866666666668,0.00335015945451842,0.0019800860227688157,0.0029464177873780566
3,0.3,0.9954134611439919,0.9952147160133492,0.9953733333333332,0.0032592546452925616,0.001993587048767464,0.00282287481518792
4,0.4,0.9960753348783683,0.9953163039974007,0.9959233333333334,0.003144609909428094,0.0019610515998373526,0.002702387833009909
5,0.5,0.9954263572945379,0.9928002361508131,0.9949,0.002970648644872554,0.003523604616119348,0.0029712324416346623
6,0.6,0.9958922144820861,0.9941865259375119,0.99555,0.003158976968408097,0.0014093518616664462,0.002681635073358535
7,0.7,0.9964088742940529,0.9924092944242912,0.9956099999999999,0.0025992774000441732,0.0061869714723550235,0.0031781213877942957
8,0.8,0.9951884494364827,0.9915683577971587,0.9944633333333334,0.0024701472743484222,0.003837009002134059,0.002575545249715718
9,0.9,0.9961132528017824,0.9887289547369289,0.9946333333333334,0.0025027360513668155,0.003418031665553508,0.002236415783246837
10,1.0,0.9960216163383298,0.9892269385621025,0.99466,0.002427997090418833,0.005027340865366134,0.0025156311335328882
