,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.007752199014147795,0.007752199014147795,0.005440111796737724,0.0078035350419707,0.0078035350419707,0.0065249965149639655
1,0.007184132831226775,0.007379589076860591,0.006168664484550138,0.007397010164877959,0.0078035350419707,0.007677835908700048
2,0.00723597960757468,0.007359591077669115,0.005888310996229251,0.007649311848004922,0.0078035350419707,0.008258521500706124
3,0.007896515357129468,0.006437643472123858,0.005593381482772,0.007293180752204814,0.0078035350419707,0.008031795592617122
4,0.007682871335438923,0.0067655505901825005,0.00588436334833817,0.0075500288898645435,0.0078035350419707,0.00832536724639076
5,0.007985882428164698,0.007254808462798126,0.0057655716070959765,0.007707822611037332,0.0078035350419707,0.007350211937925769
6,0.008897643164637864,0.00832122535837215,0.005909770949171486,0.0071266729993359566,0.0078035350419707,0.008528781465967228
7,0.013267726269857677,0.010495717395885524,0.006674309485245106,0.007920741427386222,0.0078035350419707,0.008147526934571363
8,0.015121435368851249,0.009847187703751006,0.00793415798882845,0.00842447582809477,0.0078035350419707,0.008326929350689172
9,0.01974336109747165,0.01345282833878815,0.012204311404121721,0.009921227020991028,0.0078035350419707,0.008127800367077474
10,0.0451244233346314,0.037818628536299526,0.04028061588354011,0.01242962815068934,0.0078035350419707,0.008197743184943665
