,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,0.045454545454545456,0.8042926014538626,0.827059062079749,0.8088466666666665,0.01151766605739995,0.09227385355062437,0.022521802769760683
1,0.09090909090909091,0.8043218173111679,0.7729576718248692,0.79805,0.011507383226428322,0.13759043302890264,0.03067603570650331
2,0.13636363636363635,0.8042718269228153,0.7695318846928357,0.7973133333333334,0.011493016375438437,0.16082888757652708,0.035671585953591205
3,0.18181818181818182,0.8043759916313231,0.7993603927371078,0.8033533333333333,0.01149805044221763,0.1219741720412917,0.026207654522210782
4,0.22727272727272727,0.8043508801155601,0.7819916860126845,0.7998399999999999,0.011458186150378939,0.11699404331473495,0.02470213576011417
5,0.2727272727272727,0.8041802420228988,0.7860866587003402,0.8004833333333334,0.011414800591845001,0.1257819765522675,0.024750457908221935
6,0.3181818181818182,0.8040927134498975,0.8298958533655398,0.8092533333333334,0.011405408119768753,0.11690757566260694,0.02821493379203448
7,0.36363636363636365,0.8041260338065047,0.8642714944794179,0.8161633333333332,0.01137193086721146,0.09925466481113007,0.02145035845336338
8,0.4090909090909091,0.8040968192103033,0.859022499628872,0.8150933333333334,0.011342448406915546,0.11083550502738417,0.0230733651160332
9,0.45454545454545453,0.8040885124144846,0.8804959182468804,0.81936,0.01133590381787792,0.09114272921056536,0.02435643104671401
