,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,0.9952652700213374,0.9913101851338644,0.9944733333333333,0.002091052228715102,0.00435953083115452,0.002510192555695009
1,0.9,0.9952652700213374,0.9910770126998658,0.9944266666666666,0.002091052228715102,0.00419634284518158,0.0024827762238626675
2,0.8,0.9892575261519008,0.9895386685470158,0.9893099999999999,0.017228798632549187,0.004040767173334535,0.014232334469244464
3,0.7,0.9900152635958376,0.990305865845975,0.9900699999999999,0.014956668370184225,0.0032857955148243314,0.012122086820712374
4,0.6,0.9952611106335993,0.9912249436040863,0.9944533333333332,0.0020849720327196955,0.003701625572692026,0.002372724641045031
5,0.5,0.9851035822619959,0.990591308979794,0.9861966666666666,0.01440410836352877,0.003407384962769864,0.01125008098736283
6,0.4,0.9879805703320587,0.990606941741772,0.9885133333333334,0.011409156689203061,0.002851213529730804,0.009060429227016652
7,0.3,0.9896613958406956,0.9890421765655091,0.9895333333333334,0.007505466342887449,0.00221765899372076,0.005841898473765016
8,0.2,0.9904826686410324,0.98789106411423,0.9899633333333334,0.008052668565141662,0.002175014968240198,0.00669675626288162
9,0.1,0.9935832057191781,0.9883540514887995,0.9925366666666665,0.004114081434638436,0.0025732341182345066,0.0035768841188945476
10,0.01,0.9950902875371204,0.9875264513960407,0.9935766666666666,0.0019578478694491494,0.0029570799278638557,0.001996388405763418
