,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.9,0.9762953055622268,0.9435888492471385,0.9696666666666667,0.019619304404874766,0.04764509987016576,0.01954197760946647
2,0.8,0.9621610138656755,0.9255530949739191,0.9548000000000001,0.0260423224750397,0.055232666706348625,0.0255704690783898
3,0.7,0.9409714553164058,0.9045972216633235,0.9336666666666666,0.0325284458569343,0.07260608096374571,0.03340824914764483
4,0.6,0.9229125993453483,0.8684034703033816,0.9119333333333332,0.04161379932440457,0.08538381681738327,0.04325166663455487
5,0.5,0.9076114201248845,0.867889800041029,0.8997333333333333,0.03706957971825857,0.07895061231230532,0.03742156241170769
6,0.4,0.8890632216467914,0.8353408994995312,0.8783333333333333,0.05660345432691255,0.09881810844193319,0.05581815714144158
7,0.3,0.8701831749841531,0.8162597135351752,0.8593333333333333,0.05959437053603646,0.10040022672087034,0.055984124733912045
8,0.2,0.851758416187017,0.7930689519912545,0.8398666666666667,0.06993184970696255,0.10753293551722,0.06019582857455969
9,0.1,0.8355826465603983,0.7918354749002218,0.8267361111111108,0.07044048452673649,0.09760482408659361,0.06185964393560237
10,0.05,0.8292338949356763,0.7634364393003735,0.8158119658119656,0.054706081908235,0.09479422520659657,0.050887944316531035
