,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.5885000000000001,0.5885000000000001,0.5871933333333331,0.5852866666666666,0.5852866666666666,0.5790799999999999
1,0.5885805824826403,0.5884049816179442,0.5877955976047318,0.5849666666666667,0.5852866666666666,0.5783066666666669
2,0.5879737331806868,0.5883546278300144,0.5868698829113661,0.5835199999999999,0.5852866666666666,0.58014
3,0.5871125030874336,0.5885282346972155,0.5872474169642321,0.58024,0.5852866666666666,0.5782199999999998
4,0.586187959704528,0.5883110286172863,0.5874266420673233,0.5766933333333335,0.5852866666666666,0.5762933333333331
5,0.5840880773428156,0.588294429999868,0.5895054906584118,0.5724466666666668,0.5852866666666666,0.5760399999999999
6,0.5834084395952207,0.5883252728226389,0.5887377543735619,0.5689066666666666,0.5852866666666666,0.5746133333333333
7,0.5831495828715052,0.5882237341402644,0.5914100142631967,0.5645733333333334,0.5852866666666666,0.5738133333333334
8,0.5821225017883956,0.5883125101403615,0.5912734960946987,0.5599733333333332,0.5852866666666666,0.56998
9,0.5814231974781171,0.5884680832420539,0.5900754668573207,0.5552066666666667,0.5852866666666666,0.5687533333333333
10,0.5815006410215279,0.5887191032025177,0.5932524415441308,0.5527066666666667,0.5852866666666666,0.5697866666666666
