,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,0.9228166948497314,0.9013577392764743,0.9178799999999999,0.053737168969031725,0.06702396399804626,0.04714331624596075
1,0.9,0.921883142593573,0.8992458454587049,0.9177933333333335,0.05988854013328346,0.06825843941284795,0.05218279367335133
2,0.8,0.9201591033645503,0.8920199421715154,0.9141800000000001,0.06247383190282917,0.07061400974663057,0.05595641994743172
3,0.7,0.9135389049596604,0.883309301801209,0.9068599999999998,0.06314386859345061,0.06350548777152792,0.05491913611038607
4,0.6,0.9060041956241637,0.8638720140675501,0.8974400000000005,0.07301809450793185,0.06465750043279905,0.06459014166264077
5,0.5,0.9057104439870001,0.854008504510704,0.8958400000000002,0.0756301674846421,0.06365027643482726,0.06659430205855953
6,0.4,0.8995017005997998,0.8453366690402017,0.8872266666666664,0.0734004704024029,0.05758383687830404,0.06380792148663396
7,0.3,0.8984759961255335,0.8237239645202006,0.8831733333333333,0.0877040446252402,0.0788209063463692,0.07750590629823711
8,0.2,0.8904292309644829,0.8022118191970765,0.8709933333333335,0.08757961262657223,0.07685812767383482,0.07862830957528381
9,0.1,0.8731801400382676,0.7460462562039051,0.8471666666666668,0.11223607624294099,0.08917873248553308,0.09885172397754796
10,0.05,0.8863284177549615,0.7229914756275708,0.8555733333333336,0.1025527974098479,0.09435487774360715,0.08811394239531248
