,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.5957726666666667,0.5957726666666667,0.0,0.5954566666666667,0.5954566666666667,0.0
1,0.5940568133983706,0.5957781127259121,0.0,0.5936120000000001,0.5954566666666667,0.0
2,0.5909881190914956,0.595760163834316,0.0,0.5895753333333333,0.5954566666666667,0.0
3,0.5874511291050591,0.5957397249567049,0.0,0.5847413333333333,0.5954566666666667,0.0
4,0.5842600766198772,0.5957488680282617,0.0,0.5798880000000001,0.5954566666666667,0.0
5,0.5818255421031838,0.5957878901961869,0.0,0.5751353333333333,0.5954566666666667,0.0
6,0.5798082936385207,0.5957171133651845,0.0,0.5698153333333333,0.5954566666666667,0.0
7,0.5785256288987229,0.5956979001475332,0.0,0.5647880000000002,0.5954566666666667,0.0
8,0.5779505721226446,0.5957027333871472,0.0,0.5594460000000001,0.5954566666666667,0.0
9,0.5785583494858656,0.5957566550936759,0.0,0.5541626666666667,0.5954566666666667,0.0
10,0.5790956500994991,0.5957197097218603,0.0,0.5515546666666666,0.5954566666666667,0.0
