,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,0.9692358224050867,0.9712376970022764,0.9697420000000001,0.027558835272120236,0.021261342482116002,0.02292780632041947
1,0.9,0.9677480897798718,0.969914142126981,0.9683106666666668,0.02871791922985481,0.02007011788402548,0.022956269964144155
2,0.8,0.9672930413718619,0.9663254623422626,0.9668226666666669,0.028798083020388256,0.019302898924922016,0.022997587738234144
3,0.7,0.9672423229269431,0.9626751627056573,0.9666,0.025743997484648652,0.01915796121917572,0.019663633664429594
4,0.6,0.9683050584478251,0.9599294920813023,0.9664373333333331,0.023115626362054657,0.02026672966826943,0.018461361018805376
5,0.5,0.9656851622373688,0.9535687063768767,0.9634093333333328,0.027398794776238154,0.02331329063255404,0.023009105482636894
6,0.4,0.9648011475073889,0.9540480869211132,0.962607333333333,0.027238957568860675,0.022310023047891998,0.021769541709053552
7,0.3,0.9653190608358679,0.9475602585330164,0.9614246666666669,0.030549785034581736,0.026882392352422624,0.02616984083507833
8,0.2,0.9577663895800353,0.936762080114087,0.9533746666666663,0.03549806651675058,0.02524438956428666,0.02972552854216576
9,0.1,0.9549968116953176,0.9239426653539771,0.94871,0.04247837320702828,0.03674562329592174,0.03622580924638614
10,0.05,0.9448009893151997,0.8856262771266954,0.9331140000000001,0.0642263271792569,0.053185711805398384,0.05701075457607392
