,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.9,0.9751412055921691,0.9744473660947162,0.9750019999999998,0.0020200345538019453,0.0029076776288373455,0.0018632040503748775
2,0.8,0.9506102212528377,0.9500942814342692,0.9505066666666666,0.003120473555450233,0.00530511513280459,0.0029329772511145695
3,0.7,0.9254599213756858,0.9242048053395584,0.9252086666666665,0.0035126720763715854,0.007433089804718127,0.003196406384954482
4,0.6,0.9000579319941443,0.8987269088808837,0.899791333333333,0.0048346471347385424,0.00984522148574566,0.004150185056114962
5,0.5,0.874718725248126,0.8734649646395208,0.8744680000000001,0.006039808294402798,0.012336456499927958,0.00540618559306528
6,0.4,0.8484821023508283,0.845519889553403,0.8478906666666666,0.006543765594994275,0.015180031206703802,0.006146384809155878
7,0.3,0.8236892486522379,0.8170963520333373,0.8223700000000003,0.006895191441372598,0.019296933212191475,0.0065217797502760836
8,0.2,0.7977641302563692,0.7869566803217795,0.7956,0.007579731896263632,0.0214514929626139,0.007040265146522073
9,0.1,0.7736290371052726,0.7562926633844714,0.770158,0.007484571681471365,0.02602547395867364,0.00760874295355897
10,0.05,0.7614958176232187,0.7397624595514516,0.7571433333333333,0.007990346360503164,0.02598516547934344,0.007624236938139382
