,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.035792426506058864,0.035792426506058864,0.0,0.033716377596846946,0.033716377596846946,0.0
1,0.0347860775300656,0.0362729520804386,0.0,0.03521483101550711,0.033716377596846946,0.0
2,0.03897908332102454,0.036758929933906795,0.0,0.03784979944380255,0.033716377596846946,0.0
3,0.044405535679245524,0.038487942732878345,0.0,0.04225989467071093,0.033716377596846946,0.0
4,0.052200489708513736,0.0380794547736498,0.0,0.04696641150875643,0.033716377596846946,0.0
5,0.05643941655986544,0.03966254254945016,0.0,0.0479965319558692,0.033716377596846946,0.0
6,0.06752139710815058,0.041030607108924144,0.0,0.05169231617463893,0.033716377596846946,0.0
7,0.07241754676986707,0.046181076800913295,0.0,0.05709425894648861,0.033716377596846946,0.0
8,0.08258195532171801,0.0554368131791305,0.0,0.061544132163303275,0.033716377596846946,0.0
9,0.09638772091537634,0.07372819634621419,0.0,0.06560089117093021,0.033716377596846946,0.0
10,0.14444931324567664,0.11269385223571969,0.0,0.06942769823030258,0.033716377596846946,0.0
