,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,0.9475151756089342,0.9213029623012416,0.942253333333333,0.028964646088049432,0.05428050677854754,0.02740815450433198
1,0.9,0.9465038262524353,0.9249611088152347,0.9422066666666666,0.05597236781713833,0.058561839080945324,0.05047868152882847
2,0.8,0.9514015535943128,0.9191732093528688,0.9449533333333333,0.028992099650418587,0.053171723864094265,0.029954929848394284
3,0.7,0.9531922945543093,0.9077158664118226,0.9441533333333336,0.02828829133896698,0.053861165039896484,0.02794615537064088
4,0.6,0.9534609484549805,0.9121284235364984,0.9452200000000001,0.027250659257346554,0.05329917536779934,0.02861076798068245
5,0.5,0.9547174318044784,0.9075221865270927,0.9452933333333334,0.027524243586746266,0.057841546277307546,0.028873566534885237
6,0.4,0.9535254549218019,0.88979462810183,0.940846666666667,0.03181070972797256,0.07146186791825,0.033618990003997574
7,0.3,0.9539693373891026,0.8959070710690186,0.9423933333333336,0.02776165248709715,0.05665881060274856,0.02724797158607509
8,0.2,0.9527517306404383,0.8847791728237496,0.9392066666666665,0.040516703749995144,0.055579493281127976,0.035997956114819145
9,0.1,0.9552930066257873,0.8539148452814872,0.9349000000000001,0.027733234239560818,0.16628070454122315,0.042028469187233346
10,0.0,0.9534243861368158,0.8993337908525385,0.9426133333333333,0.027743038589454982,0.06592632366708209,0.029604906500255816
