,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.9,0.9765824339351004,0.9361699959560127,0.9686666666666669,0.014421197787988548,0.05490376600544854,0.016138291249213607
2,0.8,0.9508353454867138,0.9009145104474766,0.9411999999999999,0.029489060683207953,0.07828967476688513,0.03172632975936549
3,0.7,0.9245403652518057,0.8719276353640246,0.9143333333333331,0.03657072351809966,0.10262793791769653,0.03510144029966736
4,0.6,0.9017461209180193,0.8536076728391733,0.8924666666666669,0.04662783519505203,0.11216831134303765,0.04466572138303228
5,0.5,0.8805992489247978,0.8237173489418421,0.8698666666666665,0.05635020026451047,0.14176083633371114,0.0546786978630618
6,0.4,0.8578139348331879,0.8100150721611251,0.8489333333333334,0.07337429485148536,0.12715740246361332,0.06345756237220447
7,0.3,0.8379850401392231,0.77717042992065,0.8265333333333335,0.07355013159917313,0.16005183111527543,0.06761972098926959
8,0.2,0.8119214653961967,0.7667857385109439,0.8034666666666668,0.08118832704297041,0.1561368355520591,0.07597356265321657
9,0.1,0.7905474259677102,0.7501408513961279,0.7831333333333333,0.09483529213079073,0.15721135251295915,0.08544110382141737
10,0.0,0.7719557035994735,0.732720985066897,0.7646666666666665,0.09988676665506004,0.138686830260372,0.08742488839633202
