,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.9,0.97514944907993,0.9746826685191701,0.9750559999999999,0.001962782134315591,0.003376820176443024,0.0019383892511280834
2,0.8,0.9509774767354306,0.9497687824162127,0.9507373333333335,0.0032438247073113963,0.005649867695563261,0.0030277504667473674
3,0.7,0.9249207213518171,0.9234429955275724,0.924628,0.004351519328077411,0.008866669559620606,0.004289731201110136
4,0.6,0.899702192051231,0.8973286265541073,0.899232,0.0053005797907755,0.012146276509619006,0.005542883164723734
5,0.5,0.8737169714687413,0.87088440825983,0.8731559999999999,0.006202172386321943,0.013373755307470443,0.00596972524958692
6,0.4,0.8481342911965767,0.8430033685227692,0.8471139999999997,0.00684764671187108,0.017223839358350007,0.006894220091255196
7,0.3,0.8230749135037467,0.8145014319424746,0.8213686666666667,0.0076384324491428615,0.01923017082471743,0.0075424499703714044
8,0.2,0.7976107923967339,0.7836041182084789,0.7948213333333335,0.00839270744959427,0.023611045051523255,0.008925251966564681
9,0.1,0.7735558852363955,0.7523263259266797,0.7693213333333331,0.00962034892954725,0.02762893342526862,0.010507729980035335
10,0.0,0.7490723531105675,0.7201123272326942,0.7432933333333337,0.010076577524757664,0.028964517230325705,0.010658275866407491
