,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.5964039999999999,0.5964039999999999,0.5946866666666665,0.5955406666666666,0.5955406666666666,0.592952
1,0.595016666666667,0.5950420000000001,0.5898920000000001,0.5955593333333331,0.5955406666666666,0.5894293333333331
2,0.5936666666666668,0.5936926666666669,0.5839733333333332,0.5955666666666667,0.5955406666666666,0.5848733333333334
3,0.5924640000000001,0.5924753333333332,0.5781080000000001,0.595564,0.5955406666666666,0.5796580000000001
4,0.5910773333333333,0.5911473333333335,0.5711386666666667,0.5954586666666667,0.5955406666666666,0.5737986666666665
5,0.5897339999999999,0.5898133333333333,0.5644653333333333,0.5954733333333335,0.5955406666666666,0.5691693333333334
6,0.5883033333333334,0.5883373333333334,0.5578799999999999,0.5954586666666667,0.5955406666666666,0.5633040000000001
7,0.5868413333333332,0.5869633333333332,0.5509633333333334,0.5953166666666665,0.5955406666666666,0.5577533333333333
8,0.5860726666666667,0.5861233333333334,0.5477213333333334,0.5953146666666668,0.5955406666666666,0.5550606666666666
9,0.5844713333333332,0.5845846666666666,0.5393793333333332,0.5948673333333333,0.5955406666666666,0.5479100000000001
10,0.583254,0.5832919999999998,0.5339033333333332,0.5817520000000002,0.5955406666666666,0.5308373333333334
