,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,-0.5,0.9994111822668998,0.528892237877214,0.9052039999999998,0.0008233246278741378,0.02784839908983444,0.005673441597086866
1,-0.4,0.9317588451021181,0.6214826873511684,0.8696280000000001,0.019772008535862244,0.028912966343493277,0.013452894541902707
2,-0.3,0.8943916406291292,0.7373124648680073,0.863052,0.016029481200838646,0.0405187924457295,0.007768658285415541
3,-0.2,0.9114397588933162,0.823822874857681,0.8940299999999998,0.010600405903817839,0.03696827106368838,0.007754847229672255
4,-0.1,0.9443032666507994,0.924933856879839,0.940388,0.02272530625749862,0.03618166319214384,0.014600670852167494
5,0.0,0.9636462679064867,0.9602777900479262,0.9632093333333333,0.0331418516726055,0.021372168001322293,0.026514634986068434
6,0.1,0.943537898387046,0.9273986894919186,0.9401166666666668,0.017823924109606367,0.02835824416856595,0.011637816232724535
7,0.2,0.9155663249501755,0.8586422723469097,0.9043319999999998,0.014412251121208322,0.03380811894259989,0.007792423556820366
8,0.3,0.8991320008405694,0.7582508547244377,0.8708459999999998,0.017723541193280345,0.03302526973338064,0.012533439520826773
9,0.4,0.9167135755422083,0.6490000991878518,0.8631246666666668,0.016595704529632996,0.02413376916011711,0.013071134967298491
10,0.5,0.9980559372273663,0.5401813794137189,0.9064880000000002,0.003972498672409901,0.027340672842195535,0.006463654831268283
