,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.334238643344156,0.2989397209292694,0.008017814394076582,0.018378042654710706,0.009729783442289362,0.06608266606679264
1,0.28964040023150345,0.26136718324323316,0.008412681700838743,0.01694454506532786,0.009729783442289362,0.0654877883287385
2,0.24680444799597537,0.2244272920052635,0.008805494155879568,0.015462339166407246,0.009729783442289362,0.06235256254626118
3,0.20574695801994408,0.18776113231436992,0.008060206011946888,0.01445521934854943,0.009729783442289362,0.061192097312702545
4,0.16716213618090447,0.15152860223341957,0.007901006559076752,0.013619479089561418,0.009729783442289362,0.05674264684692847
5,0.12586773474431895,0.11367074834644893,0.007348763588056239,0.013321832570826102,0.009729783442289362,0.05409155992458306
6,0.08392300512783461,0.07614939375079037,0.0069173576227090595,0.012480659899181257,0.009729783442289362,0.04376811397010487
7,0.04122090422030378,0.038554070757431995,0.0064197816248030715,0.011121336413597643,0.009729783442289362,0.03127461996046885
8,0.010867251977771615,0.010867251977771615,0.001738878274893707,0.009729783442289362,0.009729783442289362,0.012664330019222096
9,0.054667323733358725,0.04613968126302696,0.003602531417807152,0.022009278643944055,0.009729783442289362,0.03633789995189615
