,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.16835477975575092,0.16835477975575092,0.003190376130099808,0.16831491376471053,0.16831491376471053,0.013173122980532232
1,0.18401162738183124,0.16883097320525908,0.0031932465796024358,0.18409525505578186,0.16831491376471053,0.013185714299250533
2,0.20440226879267892,0.16937520829091593,0.002979529075402443,0.2009321709171255,0.16831491376471053,0.013629029736712364
3,0.22970348355367218,0.1701112065751849,0.0037431911023089516,0.2210890416546606,0.16831491376471053,0.013161645254247392
4,0.26164833379855507,0.17084155539978052,0.004416008624723089,0.24392713120605414,0.16831491376471053,0.013880864735800039
5,0.2955785347202592,0.17223754368334931,0.0045754199604631455,0.2700853119952697,0.16831491376471053,0.013372223322065828
6,0.3313679254654882,0.17469202343994145,0.006635541331692771,0.2961662809688572,0.16831491376471053,0.01203772150886272
7,0.3695452651873734,0.17657052656254466,0.008278488688999603,0.3224169417744539,0.16831491376471053,0.013322294643587765
8,0.41009905856085394,0.18051423551381088,0.012709386969701943,0.3478869117969063,0.16831491376471053,0.013418880035605159
9,0.44399850926081263,0.18603162313551813,0.015438072198409434,0.3684571351643484,0.16831491376471053,0.017484911159984746
10,0.45549989414761766,0.19047287840069171,0.027666956955476274,0.3763121195994847,0.16831491376471053,0.0192809714229066
