,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.46093224618035294,0.31949257747240223,0.008990263830147439,0.13843358614823306,0.008764252859406258,0.08560057855755034
1,0.3722213038732115,0.254491127043538,0.007942706370045656,0.11555738640881583,0.008764252859406258,0.07857898556022179
2,0.2966010809711925,0.2003936429336008,0.008227843345640971,0.09352893957665699,0.008764252859406258,0.07231659444613849
3,0.22615220604093175,0.15216998369342666,0.007219033884543594,0.0719711838859472,0.008764252859406258,0.06541217839928158
4,0.16663229355312217,0.11214942707538984,0.006857964466947027,0.05174892518370351,0.008764252859406258,0.05447303057391228
5,0.11130922555387239,0.07598145951150174,0.006801909459745793,0.03359256435849075,0.008764252859406258,0.04554480232670834
6,0.06774939785182053,0.047027828554455774,0.006164251450977547,0.019360270581007658,0.008764252859406258,0.03414860996712191
7,0.026888101614551876,0.021188725854386047,0.004367412437018571,0.010161072862372684,0.008764252859406258,0.021532300100261283
8,0.010307382321903284,0.010307382321903284,0.0016979701223284339,0.008764252859406258,0.008764252859406258,0.012791779364886562
9,0.02879252986288278,0.02696084158536646,0.0023372353678582404,0.013142927123337296,0.008764252859406258,0.023978017999923478
