,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.009780855960536329,0.009780855960536329,0.001547954311284554,0.010541464608434938,0.010541464608434938,0.013511563938429401
1,0.010572547297586799,0.010659490751565024,0.0019213103983701874,0.010696288252915097,0.010541464608434938,0.012987137781898321
2,0.01374640466501321,0.013867103098524214,0.0021733721338274337,0.010571571468674703,0.010541464608434938,0.013609014891536124
3,0.01874589212510784,0.019175911346747825,0.002016185653024194,0.010819933799976318,0.010541464608434938,0.013906838992830286
4,0.022541829028159474,0.023469447120944346,0.0020202107313731497,0.01043887154590299,0.010541464608434938,0.015791203367188
5,0.02777903165159832,0.029574734780740294,0.0025972194850927676,0.010688466843498627,0.010541464608434938,0.018300508185716588
6,0.032599017853930705,0.03503841887700923,0.0029727945433922986,0.010497025352836562,0.010541464608434938,0.02425703122862913
7,0.03707233086637701,0.04043180183431574,0.003991150095483628,0.010440784032637198,0.010541464608434938,0.031038891876739347
8,0.04209639226670126,0.04633575712646446,0.004809928451689919,0.010379079580703367,0.010541464608434938,0.041480508066799204
9,0.045263580787056217,0.05085092560224041,0.005350286353400819,0.010537509707572657,0.010541464608434938,0.050689968840060516
10,0.04991974992687567,0.05690368669669902,0.005469575662431664,0.010620552557385098,0.010541464608434938,0.05733429602539588
