,bias_amts,mean_fidel_maj,mean_fidel_min,mean_fidel,y_err_fidel_maj,y_err_fidel_min,y_err_fidel
0,1.0,0.9218219026253531,0.8769453206867062,0.912978,0.025353251446900673,0.027281274141865403,0.01651892464888545
1,0.9,0.9230322288921307,0.8743213855995503,0.91329,0.025708962167658507,0.028625153123175966,0.016522050249422562
2,0.8,0.9246129451943992,0.8678962438972964,0.9134646666666663,0.024114330244374604,0.03081965484957415,0.014953965523863189
3,0.7,0.9250581124330673,0.8591060573914016,0.9119713333333337,0.01983573347008847,0.03192598602561437,0.011118555081983955
4,0.6,0.9196417025733301,0.8455982772909898,0.9046413333333332,0.013800251566782926,0.03387327644037825,0.007292951117346119
5,0.5,0.905231837170281,0.8354554933481851,0.8913833333333331,0.015500831158234632,0.03447513696920602,0.011000636850251497
6,0.4,0.8880157715448385,0.828430858650016,0.8759533333333335,0.016034431432814068,0.037391389877811425,0.013275754006625935
7,0.3,0.8689928429028663,0.8150267623472773,0.8580500000000002,0.021819709957407535,0.03335280159808456,0.01845315781467587
8,0.2,0.8472083282817016,0.8043258899470876,0.8385919999999999,0.026418777531875406,0.036622052231944605,0.020752697880837882
9,0.1,0.8283694595028208,0.7803489386727085,0.8188406666666666,0.025329052218154388,0.04749687098769474,0.022498179965894528
10,0.05,0.8111245312168639,0.7667180118283444,0.8023393333333334,0.02462077233890575,0.05275228183331607,0.02391027179547178
