,Biased Train,BO Train,Mitigated Train,Biased Test,BO Test,Mitigated Test
0,0.5957439999999999,0.5957439999999999,0.5936646666666667,0.5953913333333333,0.5953913333333333,0.5925940000000001
1,0.5950673333333332,0.5950826666666668,0.5926646666666664,0.5953993333333333,0.5953913333333333,0.5920693333333333
2,0.5943473333333333,0.5943733333333331,0.5919506666666667,0.5953820000000001,0.5953913333333333,0.5911153333333333
3,0.5936493333333336,0.59356,0.5917439999999999,0.5953746666666666,0.5953913333333333,0.5901466666666668
4,0.5930946666666667,0.5929719999999999,0.5920160000000001,0.595494,0.5953913333333333,0.5901613333333333
5,0.5923606666666668,0.5921446666666667,0.5923333333333333,0.5954180000000001,0.5953913333333333,0.5899046666666666
6,0.5917446666666666,0.5914506666666668,0.5925386666666667,0.5954026666666666,0.5953913333333333,0.5891199999999999
7,0.5911560000000001,0.5907786666666666,0.5928380000000001,0.5953286666666666,0.5953913333333333,0.5885313333333333
8,0.590516,0.5900406666666667,0.5932479999999998,0.5953539999999999,0.5953913333333333,0.5874539999999999
9,0.5901326666666666,0.5894766666666666,0.5940920000000001,0.5953713333333334,0.5953913333333333,0.5871346666666668
10,0.5895653333333333,0.5887193333333335,0.5949513333333334,0.5954093333333335,0.5953913333333333,0.5868873333333332
